frameID,groupID,x,y,w,h
16128,2,59.1,196.01,53.62,34.43
16129,2,59.25,195.68,52.48,34.66
16130,2,60.37,152.68,182.02,207.48
16131,2,62.29,155.37,190.87,206.6
16132,2,68.11,154.4,192.99,209.71
16133,2,69.9,144.71,197.59,219.12
16133,4,430.09,141.14,126.32,220.35
16134,2,66.39,150.38,200.92,213.16
16134,4,429.19,139.99,126.41,222.33
16135,2,67.08,193.61,84.11,49.41
16135,4,433.08,140.2,121.99,222.27
16136,2,90.09,150.39,183.0,213.16
16137,2,90.04,153.43,183.56,210.27
16138,2,90.34,192.52,65.17,46.95
16140,4,407.32,136.13,121.64,210.21
16141,4,402.27,133.73,110.51,211.69
16142,4,395.29,133.86,121.83,206.38
16143,4,398.78,135.28,89.11,196.3
16144,4,389.11,135.66,106.74,197.0
16145,4,385.68,134.31,112.13,198.99
16146,4,382.89,133.03,112.76,200.81
16147,4,382.97,133.33,110.74,199.6
16148,4,384.71,131.53,106.02,204.01
16149,4,386.83,130.8,102.21,205.26
16150,4,385.82,133.77,103.35,202.78
16151,4,385.97,134.4,100.94,200.17
16152,4,385.02,135.65,103.12,198.97
16153,4,385.19,136.72,104.1,202.7
16154,4,386.72,136.41,104.06,205.23
16155,4,387.39,138.22,104.22,202.69
16156,4,388.85,140.82,102.75,198.6
16157,4,391.77,142.21,99.71,193.05
16158,4,391.2,145.74,98.24,189.09
16159,4,391.33,150.25,98.6,185.92
16161,4,390.86,148.81,96.21,188.06
16166,4,356.25,146.27,88.08,178.51
16167,4,350.56,152.56,73.57,172.63
16169,4,334.04,147.83,87.41,179.84
16170,4,327.61,149.23,90.05,178.65
16172,4,326.28,152.3,89.9,175.86
16173,4,326.82,152.59,89.5,175.23
16173,3,95.77,172.77,143.82,184.73
16174,4,327.33,151.07,92.24,177.85
16174,3,99.25,172.34,138.17,184.91
16175,4,329.44,149.72,93.14,180.41
16175,3,106.06,173.24,136.51,183.13
16176,4,325.93,150.22,99.17,180.38
16176,3,117.09,171.93,129.25,183.59
16177,3,126.31,170.78,125.33,183.71
16178,3,136.47,175.51,119.93,179.08
16179,4,350.09,149.7,91.09,173.68
16179,3,145.91,171.38,123.8,190.33
16180,4,358.73,156.95,90.78,157.3
16180,3,157.41,172.47,120.04,188.28
16181,4,365.01,156.21,91.3,154.46
16181,3,166.99,172.72,117.79,187.17
16182,4,373.11,156.25,86.55,157.98
16182,2,28.65,164.5,158.95,195.41
16182,3,175.31,172.27,113.35,186.15
16183,4,376.95,157.44,84.13,157.71
16183,2,30.42,166.21,162.46,193.5
16183,3,182.24,170.66,116.11,191.79
16184,4,379.84,158.22,81.49,156.76
16184,3,186.52,169.64,116.27,194.33
16185,4,378.81,156.99,80.99,160.11
16185,2,46.89,164.81,155.94,193.78
16185,3,189.52,169.92,114.48,192.59
16186,4,378.54,156.28,81.14,161.24
16186,3,193.34,168.6,112.04,191.36
16187,4,377.97,155.81,82.01,160.71
16187,3,195.69,170.26,109.23,190.31
16188,4,376.39,154.5,82.96,160.59
16188,3,196.27,171.82,107.73,188.39
16189,3,199.64,171.51,105.35,188.4
16190,3,201.33,172.45,103.83,190.23
16191,3,203.76,172.29,99.32,191.84
16192,2,53.09,162.38,164.91,198.95
16192,3,208.4,169.7,97.11,196.09
16193,4,375.55,155.31,80.24,152.7
16193,2,57.61,162.46,164.76,197.38
16193,3,213.71,169.64,93.59,191.75
16194,4,378.51,153.23,79.05,151.3
16194,2,65.92,164.28,159.92,195.07
16194,3,218.59,171.24,93.0,186.1
16195,4,381.68,152.1,78.04,158.09
16195,2,71.93,166.31,161.31,191.46
16195,3,225.45,174.05,87.09,178.87
16196,4,384.07,151.46,78.87,161.38
16196,2,77.64,166.6,161.41,191.54
16196,3,227.83,173.09,85.44,179.87
16197,4,385.96,150.19,79.26,164.95
16197,2,81.05,167.1,162.37,191.92
16197,3,231.02,174.5,82.45,178.27
16198,4,386.61,149.24,79.81,167.07
16198,2,82.51,164.82,163.88,195.26
16198,3,234.96,173.2,78.84,179.32
16199,4,397.34,154.71,76.17,154.83
16199,2,90.69,165.41,163.08,193.75
16199,3,242.11,171.83,79.27,182.45
16200,4,399.76,151.95,79.29,155.02
16200,2,102.35,163.53,159.11,194.92
16200,3,249.97,172.48,75.96,180.99
16201,4,402.23,152.72,83.37,155.17
16201,3,254.66,170.39,85.12,180.74
16202,4,409.96,149.34,78.02,158.09
16202,2,121.3,163.97,149.75,193.39
16202,3,265.88,168.57,78.87,181.11
16203,4,409.5,155.28,82.13,150.64
16203,2,127.88,163.6,142.45,192.94
16203,3,266.84,169.67,78.37,179.01
16204,4,405.77,159.57,81.31,143.95
16204,3,265.88,165.06,79.14,184.43
16205,4,404.32,154.71,79.38,147.67
16205,3,265.61,166.62,78.02,182.46
16206,4,404.35,152.74,77.85,148.36
16206,3,266.69,165.85,78.4,182.33
16207,4,404.39,151.79,78.31,148.97
16207,3,269.0,167.2,75.94,180.02
16208,4,403.66,151.27,82.21,149.07
16208,3,272.43,166.28,70.41,171.2
16209,4,404.26,152.58,82.57,147.91
16210,4,405.64,152.95,82.04,147.89
16211,4,404.98,152.29,82.23,147.84
16212,4,400.67,154.43,82.81,145.16
16213,4,395.64,156.55,83.53,141.98
16214,4,391.67,158.06,82.98,139.36
16215,4,390.28,153.04,77.02,143.58
16216,4,389.3,155.53,80.8,141.1
16217,4,388.78,153.39,79.45,142.8
16218,4,388.57,153.83,78.67,141.12
16219,4,388.17,155.05,77.53,139.79
16220,4,386.89,155.47,77.14,137.1
16221,4,382.44,156.07,75.71,132.26
16222,4,378.11,156.52,75.98,129.03
16223,4,376.52,158.81,75.93,127.29
16224,4,378.32,160.27,74.32,123.92
16225,4,381.28,160.27,73.41,123.56
16226,4,383.63,160.59,73.46,124.34
16227,4,384.11,161.26,73.41,125.59
16228,4,381.58,161.04,74.25,126.1
16229,4,378.48,161.82,76.27,123.69
16230,4,380.4,159.62,76.46,124.55
16231,4,382.24,157.35,76.8,125.02
16232,4,384.68,156.77,75.35,123.94
16233,4,386.02,157.77,74.53,123.79
16234,4,385.57,157.87,72.9,123.8
16235,4,383.97,158.52,71.52,124.02
16236,4,381.21,160.77,70.97,122.27
16237,4,378.01,162.03,71.95,121.05
16238,4,377.79,162.38,71.36,120.07
16239,4,377.12,162.64,70.37,119.48
16240,4,378.17,162.42,69.59,119.32
16241,4,378.87,161.76,69.95,119.53
16242,4,379.36,161.15,68.29,117.82
16243,4,378.9,159.92,67.14,117.51
16244,4,378.85,160.7,65.71,116.45
16245,4,372.78,163.05,69.06,113.87
16246,4,368.49,161.35,65.93,115.2
16247,4,365.52,161.44,63.98,114.73
16248,4,359.93,164.08,61.83,110.6
16249,4,348.22,163.71,60.61,111.11
16250,4,341.6,163.99,63.23,109.83
16254,4,321.24,164.88,61.84,113.1
16255,4,317.18,165.46,62.77,113.17
16255,5,33.47,197.55,42.22,54.56
16256,4,314.57,165.75,60.96,113.42
16256,5,30.28,197.25,38.74,54.57
16257,5,12.28,197.98,53.28,54.69
16258,4,290.98,170.81,63.88,106.7
16258,5,13.06,196.81,45.7,56.56
16259,4,287.84,170.02,65.69,108.64
16259,5,9.63,196.89,43.63,56.76
16260,4,285.96,169.14,66.61,108.23
16260,5,1.0,181.14,632.53,73.7
16261,4,290.08,169.66,59.72,107.89
16261,5,1.0,180.86,629.01,74.48
16262,4,278.57,170.65,56.42,107.11
16263,4,271.49,170.88,56.85,106.25
16264,4,264.68,172.13,46.46,105.09
16265,4,252.96,171.0,51.11,106.56
16266,4,245.22,169.34,55.3,109.21
16267,4,237.76,171.34,48.62,107.43
16268,4,224.37,169.72,54.48,108.09
16269,4,216.29,170.05,47.89,107.86
16271,4,196.71,167.69,56.18,107.39
16272,4,188.94,168.07,58.44,106.66
16273,4,184.0,170.58,58.56,103.99
16274,4,183.06,170.24,57.5,103.32
16275,4,183.35,168.78,51.04,104.48
16275,6,38.77,164.98,114.92,142.47
16276,6,39.49,164.32,115.53,143.2
16277,6,43.2,161.8,115.47,145.71
16290,6,121.28,172.67,83.43,122.2
16291,6,115.23,170.88,83.62,123.09
16292,6,117.28,172.66,83.27,118.29
16293,6,118.42,173.59,82.64,116.17
16294,6,118.33,173.67,83.13,116.0
16302,4,161.38,185.63,78.21,95.75
16303,4,158.93,179.88,75.74,101.41
16304,6,109.4,175.36,122.03,107.5
16305,6,118.12,175.33,116.94,105.14
16306,6,122.33,171.7,114.27,108.46
16307,6,123.29,167.59,112.46,112.6
16308,6,127.17,166.03,109.24,113.64
16309,6,130.94,163.5,103.73,115.11
16310,6,134.58,163.13,98.76,117.54
16313,6,124.68,163.23,95.72,121.74
16314,6,114.85,162.01,96.09,123.46
16315,6,108.48,169.54,96.31,119.06
16316,6,106.06,165.69,95.94,121.46
16317,6,106.09,160.3,96.8,130.96
16318,6,108.06,157.5,87.58,131.2
16319,6,111.72,157.48,79.92,128.72
16320,6,116.78,156.29,73.49,127.05
16321,6,116.85,159.26,79.72,124.54
16322,6,131.51,158.81,68.76,129.6
16323,6,132.99,159.29,68.56,130.59
16329,6,81.95,159.86,82.61,142.87
16330,6,73.72,159.43,85.89,144.74
16332,7,603.47,191.17,33.46,45.79
16333,7,605.65,190.76,33.05,46.74
16334,7,606.82,181.53,33.99,57.76
16381,8,370.54,189.02,52.89,39.32
16386,6,108.04,186.86,74.28,69.96
16388,6,103.33,187.71,73.8,67.62
16388,9,411.32,188.79,22.42,36.15
16389,6,103.14,187.11,73.36,67.97
16390,6,103.39,186.9,73.04,68.08
16391,6,103.88,187.84,72.51,66.9
16392,6,104.41,187.87,71.88,67.06
16393,6,105.15,187.84,71.47,67.21
16393,9,428.58,189.43,18.98,37.44
16394,6,109.77,186.75,67.23,68.58
16395,6,111.85,186.64,65.79,67.96
16396,6,113.03,186.64,65.28,67.39
16397,6,113.0,186.54,65.57,67.44
16398,6,109.03,187.59,67.45,65.7
16399,6,104.68,186.78,68.34,66.81
16400,6,101.4,187.03,68.06,67.0
16401,6,95.91,187.46,67.76,65.76
16402,6,89.98,187.34,68.74,67.52
16403,6,83.61,185.99,71.76,70.32
16404,6,79.74,185.95,71.9,71.11
16405,6,76.31,186.66,71.93,70.94
16406,6,74.51,186.99,71.28,70.48
16407,6,73.51,187.24,71.16,69.95
16408,6,73.87,187.28,72.08,70.26
16408,9,423.06,190.73,22.68,39.38
16409,6,74.39,187.61,72.08,70.53
16410,6,74.79,187.52,71.83,70.93
16411,6,75.56,187.18,69.5,71.46
16412,6,74.17,188.06,68.78,70.55
16413,6,70.35,189.81,68.92,68.72
16414,6,65.27,189.45,68.79,68.84
16414,10,351.87,200.87,12.38,20.04
16415,6,56.87,186.7,70.58,73.23
16416,6,48.21,187.31,70.7,72.47
16417,6,37.84,187.89,70.95,71.51
16418,6,25.92,184.76,73.66,75.74
16419,6,19.05,184.5,74.3,75.31
16420,6,13.42,184.31,75.56,74.71
16421,6,10.61,184.69,75.94,74.07
16422,6,9.85,184.98,76.15,73.73
16423,6,12.75,184.42,145.11,73.24
16423,9,406.98,199.78,23.09,25.07
16424,6,16.78,183.71,139.41,74.19
16425,6,22.24,182.5,115.78,75.29
16426,6,25.89,181.5,119.16,75.24
16427,6,30.4,183.42,116.61,71.29
16428,6,35.17,185.47,139.15,69.15
16429,6,40.93,185.34,134.65,70.43
16430,6,43.42,186.11,136.75,70.06
16431,6,43.52,187.11,138.76,69.03
16432,6,40.79,187.54,136.45,67.53
16433,6,38.05,188.64,138.14,66.49
16434,6,35.83,189.05,139.49,66.59
16435,6,34.03,189.2,141.44,67.5
16436,6,33.42,190.56,113.83,66.93
16437,6,29.53,189.33,70.64,71.3
16438,6,27.29,188.76,71.78,72.55
16439,6,23.29,185.87,71.54,74.13
16440,6,17.8,186.92,72.83,72.53
16440,11,371.07,200.57,20.65,24.02
16441,6,12.81,188.66,72.21,70.13
16442,6,5.81,189.79,72.38,69.25
16443,6,1.0,189.89,66.27,67.31
16444,6,1.0,187.66,57.9,68.68
16444,12,99.72,191.34,45.38,43.08
16445,6,1.0,187.61,143.89,68.93
16447,13,320.76,200.58,41.72,22.49
16448,13,322.59,201.74,30.08,22.07
16449,13,323.73,201.67,31.39,22.75
16450,13,323.54,201.4,32.23,23.0
16452,14,473.48,196.37,36.43,50.39
16452,13,331.59,201.0,23.69,23.09
16453,14,473.76,196.16,35.87,51.49
16453,13,331.86,200.13,22.63,23.45
16454,13,282.5,199.14,71.07,25.75
16455,13,280.6,198.71,73.62,25.46
16456,13,279.44,198.35,66.51,25.18
16457,13,321.63,198.16,22.85,22.74
16458,12,0.15,184.68,123.77,66.36
16458,13,272.62,196.91,70.46,27.6
16458,14,459.65,196.94,32.31,35.24
16459,12,1.0,184.98,121.99,64.02
16459,13,271.39,196.85,70.68,27.4
16459,14,457.19,195.56,33.65,37.04
16460,12,1.0,184.94,120.65,63.78
16460,13,270.56,196.76,70.46,27.55
16460,14,455.55,194.37,34.59,38.3
16461,13,270.1,196.43,70.2,27.8
16461,6,80.85,188.49,36.86,44.6
16461,14,454.09,195.29,30.49,37.06
16462,12,1.0,183.58,113.4,67.5
16462,14,420.62,192.95,60.83,39.46
16462,13,268.7,196.54,71.25,27.83
16463,14,416.95,192.77,61.26,38.13
16463,13,262.16,197.26,68.69,28.13
16463,12,47.14,183.32,60.25,51.39
16464,14,414.48,193.11,57.72,38.22
16464,13,307.28,197.37,23.43,24.13
16464,6,62.48,189.79,39.21,46.65
16465,14,406.19,192.91,63.25,38.64
16465,13,307.05,198.37,36.04,23.34
16465,6,52.52,190.46,41.02,46.75
16466,13,304.63,198.23,37.08,23.54
16466,14,405.08,196.56,38.77,36.89
16466,6,45.33,190.24,42.43,46.52
16467,13,286.29,197.91,21.99,24.21
16467,14,403.24,194.95,52.15,38.64
16467,6,35.9,188.76,43.59,47.92
16468,13,241.87,197.82,90.07,26.82
16468,6,27.83,187.49,48.16,48.67
16469,13,235.48,198.05,94.3,27.4
16469,14,395.8,195.4,48.76,36.56
16469,6,21.11,187.49,44.12,48.47
16470,14,391.92,195.21,48.55,40.03
16470,6,12.11,187.03,45.97,48.21
16470,15,231.74,197.28,60.7,27.89
16471,14,387.82,196.41,30.97,39.07
16471,6,5.71,187.49,46.46,48.27
16471,15,228.87,198.28,62.1,26.83
16472,14,383.9,197.35,30.82,38.4
16472,6,0.1,187.29,44.87,48.32
16472,13,223.0,197.44,61.02,28.05
16473,14,357.19,197.38,53.36,37.6
16473,13,220.14,196.86,60.67,28.57
16474,14,357.97,197.17,49.11,37.18
16474,13,217.95,196.94,60.81,27.71
16475,13,216.88,197.0,60.87,26.7
16475,14,378.03,194.78,44.17,38.65
16476,13,216.73,196.85,60.69,26.34
16476,14,378.13,194.33,43.25,38.54
16477,13,217.87,195.04,59.57,27.95
16477,14,379.08,194.15,38.7,38.85
16478,13,218.21,193.99,59.3,28.9
16478,14,358.63,197.22,44.26,32.38
16479,13,218.63,193.23,59.21,30.12
16479,14,359.19,197.7,43.63,30.86
16480,13,219.6,193.13,58.33,30.86
16480,14,382.07,197.56,18.28,30.52
16481,16,357.51,197.55,62.44,31.92
16481,13,220.4,194.28,58.65,30.94
16482,13,220.75,194.01,59.08,31.61
16483,13,221.35,197.87,59.06,27.72
16484,14,392.41,196.69,29.49,38.53
16484,13,220.51,198.21,60.9,27.5
16485,14,392.78,201.02,29.05,34.7
16485,13,255.27,198.91,25.87,25.05
16487,14,392.81,203.02,29.09,31.58
16487,13,232.39,199.13,50.63,24.53
16488,14,393.21,203.18,28.43,31.86
16488,13,231.17,198.83,52.35,24.91
16489,13,230.68,197.93,53.21,25.71
16490,13,230.43,197.65,52.88,26.02
16491,13,230.67,198.45,52.31,24.97
16492,13,230.64,198.22,52.14,25.26
16493,13,229.5,197.9,62.16,25.76
16494,13,258.86,198.18,32.1,22.88
16495,13,258.8,197.75,32.26,23.72
16496,14,370.26,192.42,54.14,40.51
16496,13,258.82,197.33,32.52,23.91
16497,14,370.31,192.64,54.71,40.43
16497,13,258.63,197.07,32.63,24.18
16498,14,371.03,192.66,52.13,40.45
16499,14,385.96,192.98,35.42,39.59
16500,14,384.18,192.87,35.75,39.64
16501,14,382.39,192.34,36.25,39.11
16502,14,380.2,192.5,37.55,38.29
16503,14,378.16,191.26,36.4,39.08
16503,13,257.88,196.83,23.93,21.9
16504,14,375.97,190.74,37.92,39.74
16504,13,256.69,196.35,24.72,22.39
16505,13,256.41,195.89,24.28,22.67
16507,14,370.87,192.15,39.46,39.37
16507,13,233.53,197.31,45.19,23.45
16508,14,368.91,195.65,40.37,33.63
16508,13,232.91,198.01,41.4,23.13
16509,14,367.48,195.76,41.02,33.6
16509,13,232.83,198.64,43.29,23.3
16510,13,233.57,199.17,43.63,23.22
16511,13,235.18,198.37,81.48,24.3
16512,13,235.4,198.34,49.66,24.42
16513,13,247.01,198.39,34.77,23.76
16514,13,246.35,197.18,35.25,25.15
16514,17,11.45,186.21,53.52,48.16
16515,13,257.08,197.01,26.39,23.8
16515,17,15.48,185.61,52.9,48.1
16516,13,256.67,196.12,47.15,24.44
16516,17,16.23,185.55,52.11,48.02
16517,16,384.08,201.43,19.47,24.87
16517,13,247.19,195.89,55.67,26.08
16517,17,10.64,185.08,52.19,48.42
16518,16,384.77,201.32,14.27,24.23
16518,13,247.18,197.07,55.46,24.31
16518,17,10.4,184.77,49.66,48.56
16521,14,384.79,198.06,19.4,28.81
16522,14,384.95,197.62,19.81,29.45
16523,14,384.95,196.85,19.54,31.24
16524,14,384.26,197.75,20.27,29.39
16524,17,20.52,182.89,47.25,48.61
16525,17,26.88,183.54,41.97,46.96
16526,17,28.14,183.33,51.34,47.39
16526,18,283.73,193.81,35.42,24.76
16527,17,40.81,183.54,48.4,47.36
16527,18,282.83,191.68,38.29,25.31
16528,17,43.28,183.37,51.04,46.74
16528,18,307.85,189.5,21.72,27.78
16531,14,417.63,197.86,27.52,29.11
16532,14,419.81,197.86,24.99,30.06
16533,14,421.35,197.56,23.39,31.16
16533,18,283.41,195.17,59.73,27.57
16534,18,284.17,196.86,59.75,26.39
16535,14,419.91,201.97,14.95,30.3
16535,18,284.15,199.23,59.7,24.65
16536,18,283.24,200.03,59.2,24.34
16537,13,281.77,200.11,59.05,24.38
16538,13,272.0,199.53,68.54,25.93
16539,13,270.98,200.59,59.45,23.85
16540,13,272.03,200.69,57.83,23.83
16541,18,258.87,199.7,62.72,24.95
16542,13,256.75,199.21,62.03,24.98
16543,13,256.07,195.94,62.77,28.48
16543,19,471.26,154.99,78.74,202.38
16544,13,272.4,195.87,22.14,24.32
16545,16,345.74,197.71,39.85,30.71
16545,13,271.5,196.39,22.97,23.42
16546,16,343.76,197.18,41.41,32.08
16546,13,234.05,196.41,60.99,23.42
16547,16,341.04,197.65,42.82,30.48
16547,13,233.42,195.5,63.1,23.99
16548,16,340.69,197.82,42.35,29.95
16548,13,269.8,195.13,26.68,23.78
16549,16,340.95,197.82,41.66,29.1
16549,13,269.82,195.19,26.58,23.47
16550,16,341.36,198.12,41.09,29.32
16550,13,269.82,195.71,26.42,22.96
16551,16,342.3,198.66,40.25,29.27
16551,13,269.46,195.61,26.87,23.27
16551,19,399.63,171.13,79.45,148.98
16552,16,342.48,198.63,40.95,29.34
16552,13,269.38,194.51,27.68,24.51
16552,19,398.46,173.3,79.16,136.93
16553,16,342.43,172.11,103.26,134.81
16553,13,269.73,193.33,28.24,25.82
16554,16,342.53,170.44,102.13,138.45
16554,13,270.67,193.54,27.12,25.33
16555,13,271.43,194.39,33.76,24.8
16555,16,342.53,164.27,99.53,151.94
16556,13,271.6,194.16,32.79,25.28
16556,16,343.62,198.01,32.93,30.47
16557,16,329.7,173.13,98.49,137.95
16557,13,261.63,196.78,33.77,23.14
16558,13,261.8,196.63,31.23,23.65
16559,18,317.33,178.2,90.86,131.59
16560,18,308.15,180.12,91.13,124.78
16561,18,300.03,179.08,87.37,120.55
16562,13,294.86,177.11,86.81,122.01
16563,16,290.6,180.71,83.09,117.04
16564,16,256.33,179.31,106.96,115.98
16565,19,274.92,177.13,108.62,118.08
16566,19,270.19,178.29,106.78,114.75
16567,19,267.42,177.2,105.79,115.9
16568,19,236.8,178.93,133.3,114.19
16569,19,207.69,181.19,159.79,107.17
16570,19,270.08,181.2,97.54,105.38
16571,19,272.27,178.28,63.79,108.71
16571,20,216.66,188.88,29.69,28.9
16572,19,220.24,175.48,116.59,112.52
16573,19,225.39,177.31,115.38,110.94
16574,16,282.83,177.56,62.41,109.41
16575,19,237.63,174.36,113.74,114.26
16576,19,244.67,176.1,109.83,112.78
16577,19,250.02,179.21,109.32,106.3
16578,19,260.92,180.2,104.27,104.77
16579,19,262.13,176.81,101.41,103.4
16580,19,262.76,175.96,103.24,103.04
16581,19,263.34,178.54,100.06,102.61
16582,19,262.74,180.12,98.33,101.91
16583,19,263.2,182.68,96.06,99.22
16584,13,267.46,185.48,90.25,96.39
16585,13,268.5,186.49,86.69,96.33
16586,19,261.49,186.45,89.22,92.89
16589,19,260.38,199.69,20.88,23.88
16590,19,273.31,181.26,80.44,99.46
16591,13,274.26,176.8,82.68,103.2
16592,13,272.67,175.55,85.55,102.88
16593,13,275.24,178.15,87.56,97.63
16594,13,276.16,184.64,87.91,91.36
16595,13,283.67,187.83,80.89,88.66
16596,13,283.75,187.98,81.32,87.53
16597,13,284.23,183.9,81.51,89.64
16598,13,284.01,182.03,81.62,90.67
16599,13,284.05,182.1,81.18,89.42
16600,13,283.91,181.42,78.31,88.9
16601,13,283.8,182.23,76.62,87.66
16602,13,283.02,186.97,75.93,83.73
16603,13,282.83,189.55,74.57,80.67
16604,13,282.65,191.33,72.73,78.37
16605,13,282.19,192.95,71.75,75.85
16606,13,282.34,192.36,70.81,76.56
16607,13,283.19,192.09,70.92,77.23
16608,13,283.92,191.02,71.17,79.49
16609,13,284.53,190.08,71.4,80.95
16610,13,284.86,189.67,71.81,81.93
16611,13,284.89,186.03,72.28,84.33
16612,13,284.5,189.52,69.77,79.97
16613,13,284.56,190.71,67.7,79.08
16614,19,294.15,191.63,56.86,77.73
16615,19,275.76,188.28,72.05,79.58
16615,21,506.38,197.98,21.58,25.56
16616,19,275.79,187.9,67.97,78.23
16617,19,284.02,186.1,53.37,79.29
16618,19,274.52,185.39,57.6,79.02
16619,19,272.1,184.77,55.93,78.3
16620,19,270.75,186.16,51.5,75.71
16621,19,271.42,187.7,47.84,72.92
16622,19,272.14,187.39,45.59,71.86
16623,19,272.91,187.96,43.6,70.5
16624,19,273.85,189.46,42.09,68.21
16625,19,273.28,189.76,43.13,68.19
16626,19,280.07,189.75,36.82,68.37
16627,19,280.11,189.34,37.46,68.86
16628,19,282.2,188.41,38.5,68.85
16629,19,285.75,187.34,40.52,67.94
16629,21,505.05,192.77,23.85,26.8
16630,19,285.79,187.84,46.09,65.71
16631,19,296.8,188.45,38.88,64.05
16632,19,298.59,187.64,40.75,64.71
16633,19,302.93,186.41,39.26,66.27
16634,19,294.37,186.83,52.13,65.4
16635,19,295.15,189.25,55.24,62.0
16636,19,315.44,187.76,38.97,64.17
16637,19,318.99,187.87,38.9,64.76
16638,19,320.28,188.07,38.96,65.36
16639,19,319.67,188.58,37.81,65.49
16640,19,321.06,189.83,33.66,65.29
16641,13,306.85,191.44,42.72,64.5
16642,13,297.8,192.6,45.44,64.43
16643,19,298.35,193.24,70.58,65.35
16643,21,537.56,193.57,22.61,29.69
16644,19,284.63,194.03,46.42,64.6
16645,19,283.78,194.18,42.28,64.39
16646,19,281.77,194.47,37.77,62.33
16647,19,281.86,194.52,34.29,61.89
16647,21,519.85,194.44,21.88,28.51
16648,19,289.23,191.93,66.92,64.7
16649,19,284.97,190.93,73.51,67.52
16650,19,280.63,191.22,75.68,67.17
16651,19,312.93,193.41,42.62,58.95
16652,22,273.17,193.06,55.59,63.29
16653,19,269.18,190.96,86.92,64.32
16655,22,242.77,192.16,72.38,59.75
16656,22,236.09,192.14,75.34,58.31
16657,22,232.77,192.02,76.23,58.12
16658,19,320.78,195.57,33.94,33.45
16658,22,228.59,191.93,76.94,57.64
16659,19,299.02,195.34,54.89,31.11
16660,19,297.64,194.87,51.61,32.89
16661,13,296.12,194.76,61.82,34.49
16662,13,295.35,194.73,63.41,34.09
16662,22,214.74,189.64,56.23,60.23
16663,13,294.7,194.44,64.27,34.65
16663,22,193.89,190.76,76.0,59.69
16664,22,295.25,194.76,63.99,36.44
16664,19,194.14,190.54,76.04,59.82
16665,22,296.13,194.46,64.01,36.97
16665,19,193.87,191.2,77.47,59.09
16666,22,296.49,197.21,65.06,31.84
16666,19,219.12,190.96,55.12,59.52
16667,22,223.08,191.26,55.45,58.48
16668,19,205.93,191.69,76.6,57.41
16669,13,330.13,196.61,42.39,31.96
16669,19,207.53,192.84,76.68,54.96
16670,13,331.17,193.63,41.3,39.24
16670,19,208.88,194.58,76.31,51.58
16671,13,332.74,193.3,41.53,39.93
16671,19,209.97,194.84,76.13,51.43
16672,22,211.36,193.07,75.12,53.16
16673,13,331.62,195.55,50.86,33.27
16673,19,212.17,192.55,74.84,53.03
16674,13,331.91,195.82,54.66,34.64
