frameID,groupID,x,y,w,h
109,6,344.57,200.79,24.05,18.44
110,6,345.57,200.7,24.99,18.61
110,5,237.28,189.24,32.93,49.79
111,6,345.25,200.51,23.33,18.56
111,5,236.02,186.8,34.88,51.79
112,6,345.59,199.23,22.9,19.3
113,6,345.79,199.44,24.11,18.84
120,1,308.21,163.17,100.75,136.23
121,1,310.74,164.65,93.88,134.21
122,1,308.75,163.44,87.95,135.9
123,1,310.56,162.43,86.44,129.33
124,1,308.98,160.94,89.53,127.55
125,1,309.87,159.43,89.99,127.09
128,1,309.45,161.78,89.02,126.14
129,1,309.91,166.08,87.27,120.82
131,1,320.66,167.55,77.66,118.24
132,1,298.61,168.32,106.17,117.43
133,1,298.86,170.97,109.55,117.84
134,1,310.02,172.75,101.96,116.1
135,1,310.23,171.94,109.19,111.92
140,1,309.43,199.29,20.68,19.85
141,1,309.47,173.35,91.23,105.6
142,1,298.71,175.94,93.19,101.74
143,1,298.81,174.4,86.41,102.98
152,1,346.23,179.37,59.45,91.79
153,1,346.04,179.5,62.96,91.77
154,1,345.43,180.16,64.72,92.43
154,7,260.03,180.59,37.22,76.15
155,7,261.76,178.96,38.06,79.03
156,7,262.35,179.69,38.98,77.84
159,7,260.12,181.37,39.17,75.13
160,7,259.02,181.94,38.71,73.04
160,8,367.64,179.19,67.21,91.89
161,7,258.85,182.41,34.74,66.03
161,8,366.76,177.86,63.74,91.35
162,1,345.19,176.71,83.21,91.33
163,1,344.91,176.77,82.0,90.19
164,7,259.33,174.02,38.21,78.24
164,8,367.92,177.45,59.17,87.67
165,7,259.29,174.3,39.21,78.17
165,8,367.63,176.96,59.18,86.44
166,8,367.6,176.64,59.57,86.28
167,8,368.67,175.71,59.77,87.13
168,8,369.62,174.86,58.88,87.27
169,8,364.71,177.74,57.39,84.79
170,1,333.33,177.87,80.72,86.55
171,1,332.0,179.22,52.35,86.92
172,1,330.95,179.38,48.17,86.56
174,1,333.43,179.57,48.11,88.06
175,1,332.81,180.51,50.18,88.24
176,8,348.48,180.01,64.03,87.36
204,5,110.62,135.73,113.94,159.31
205,5,103.75,135.02,114.88,162.5
207,5,85.69,130.55,116.35,172.49
208,5,78.33,126.26,119.28,178.8
209,5,73.57,120.96,124.33,192.77
210,5,71.55,118.32,127.33,196.7
211,5,67.51,119.04,132.44,203.49
212,5,58.97,115.22,139.37,216.29
213,5,50.34,112.34,143.46,223.68
214,5,43.27,111.91,139.6,221.86
215,1,230.34,201.7,30.94,33.56
215,5,37.29,116.01,138.16,226.76
216,1,225.57,196.23,34.82,42.33
216,5,23.46,118.77,137.64,229.47
217,1,223.71,199.26,34.26,40.41
217,5,7.61,115.06,148.11,235.55
218,1,223.24,198.99,33.75,41.55
218,5,1.0,111.09,152.59,240.2
219,1,225.4,199.04,32.44,41.8
219,5,1.0,106.48,143.82,244.72
220,1,222.96,198.2,58.03,42.07
220,5,1.0,86.8,138.24,267.36
221,1,218.1,194.12,62.73,45.33
222,1,215.05,190.92,60.24,47.51
222,8,349.09,187.47,56.49,61.7
223,1,213.56,188.08,60.04,48.49
223,8,348.67,186.92,55.82,61.95
224,1,212.64,187.46,39.14,48.3
224,8,348.71,185.96,55.16,60.79
225,1,206.98,188.5,62.26,48.39
225,8,345.64,184.78,54.42,61.8
226,1,202.81,189.84,64.6,47.6
226,8,343.05,185.07,53.17,60.48
227,1,196.52,189.72,41.27,47.82
227,8,340.36,185.79,52.37,59.26
228,1,193.12,189.87,69.07,47.17
228,8,338.45,185.97,52.24,58.9
229,1,183.76,188.21,41.83,47.62
229,8,330.91,185.44,51.54,59.45
230,1,173.68,186.36,43.15,49.29
230,8,324.33,185.12,50.99,60.61
231,1,167.17,186.03,40.36,49.56
231,8,318.09,184.87,52.18,60.85
232,1,157.15,186.09,42.66,50.14
232,8,311.47,184.67,51.26,61.32
233,1,147.79,184.79,43.47,51.78
233,8,303.71,184.21,52.07,61.35
234,1,135.48,183.2,44.02,53.86
234,8,295.32,182.93,51.92,61.71
235,1,128.47,183.63,43.39,53.22
235,8,290.72,183.04,53.02,60.24
236,1,122.97,183.26,43.37,53.66
236,8,288.2,183.89,52.22,57.77
237,1,117.64,182.9,44.12,53.54
237,8,285.66,184.63,52.47,57.61
238,1,111.47,181.7,46.06,56.73
238,8,282.3,184.03,53.54,59.65
239,1,103.78,182.2,47.71,57.66
239,8,279.46,184.01,53.27,60.96
240,1,98.07,182.34,49.14,58.35
240,8,276.98,184.88,54.24,60.04
241,1,94.55,183.82,48.75,57.62
241,8,275.45,185.96,53.39,58.15
242,1,85.43,182.98,52.82,60.01
242,8,272.75,186.45,51.87,58.29
243,1,80.03,183.3,53.99,60.25
243,8,249.22,189.43,72.62,55.89
244,1,77.17,182.46,55.27,59.73
244,8,259.14,190.57,61.93,55.13
245,1,78.74,181.71,54.72,60.76
245,8,269.31,191.63,53.51,54.32
246,1,79.96,180.48,54.96,63.26
246,8,275.33,191.59,49.83,55.28
247,1,80.44,180.65,55.03,63.49
247,8,276.01,191.3,50.52,56.19
248,1,81.52,181.07,55.04,63.19
248,8,277.11,191.24,50.72,56.87
249,1,84.18,181.67,54.59,63.56
249,8,279.54,191.68,50.71,55.39
250,1,83.15,179.8,55.09,65.19
250,8,265.75,191.68,65.65,54.7
251,1,82.15,178.11,55.9,65.42
251,8,272.06,188.93,59.48,55.73
252,1,85.0,177.04,56.32,64.96
252,8,284.41,188.24,70.61,55.16
253,1,80.65,175.6,57.44,65.1
253,8,287.39,186.82,47.21,55.46
254,1,78.03,174.12,58.31,66.15
254,8,288.28,185.31,45.24,56.02
255,1,76.84,173.32,56.06,66.03
255,8,288.66,184.24,44.26,56.28
256,1,74.95,170.89,55.78,66.88
256,8,288.05,184.18,44.16,55.35
257,1,74.31,170.14,55.3,67.25
257,8,288.31,184.46,43.84,54.32
258,1,71.51,168.62,55.49,69.26
258,8,288.26,185.62,43.45,52.51
259,1,69.72,168.28,54.79,70.22
259,8,287.96,186.36,42.17,51.74
260,1,69.05,168.33,54.7,70.9
260,8,288.54,186.56,42.17,51.6
261,1,69.01,170.06,52.36,69.42
261,8,288.73,186.86,42.44,51.86
262,1,68.58,171.25,51.74,68.5
262,8,288.98,186.45,42.49,51.97
263,1,69.47,169.41,53.41,70.73
263,8,290.73,185.2,41.72,53.01
264,1,73.5,169.07,53.62,70.89
264,8,295.89,185.66,40.77,51.65
265,1,79.09,169.53,51.56,70.19
265,8,300.34,185.51,41.26,52.06
266,1,85.47,173.2,49.8,65.85
266,8,304.48,185.9,40.88,52.67
267,1,92.79,174.47,48.05,65.18
267,8,312.25,188.2,40.87,51.13
268,1,95.5,174.05,51.8,66.17
268,8,318.38,189.43,40.01,50.89
269,1,102.76,175.05,51.3,66.72
269,8,324.98,190.76,40.37,49.33
270,1,110.19,176.56,51.19,66.75
270,8,331.06,190.35,40.95,50.89
271,1,115.15,177.83,52.08,67.64
271,8,338.07,193.16,39.13,47.78
272,1,117.15,177.85,55.33,67.48
272,8,343.0,193.84,39.13,48.55
273,1,118.65,177.95,57.52,69.04
273,8,348.17,194.57,38.71,47.37
274,1,118.85,177.38,58.52,70.93
274,8,350.11,195.34,39.4,47.6
275,1,117.88,176.28,59.19,73.44
275,8,350.64,195.42,39.6,48.01
276,1,126.52,177.52,53.2,73.02
276,8,356.97,195.69,36.64,48.17
278,1,93.55,174.32,62.69,72.36
278,8,335.92,191.97,42.7,48.07
279,1,92.3,174.05,62.59,71.17
279,8,335.49,190.02,44.02,49.45
280,1,93.34,173.39,62.22,71.89
280,8,337.24,189.49,44.47,48.7
281,1,93.43,173.61,62.17,70.46
281,8,339.73,187.97,45.22,49.44
282,1,91.64,173.68,63.49,71.12
282,8,341.24,188.28,45.04,49.02
283,1,89.03,173.91,65.13,72.37
283,8,342.46,188.14,44.76,49.76
284,1,83.88,173.63,69.06,72.52
284,8,342.62,188.73,44.79,49.67
285,1,81.51,173.45,68.32,73.52
285,8,343.65,189.25,44.66,49.6
286,1,68.3,172.31,71.28,77.9
286,8,339.0,189.26,45.54,50.27
287,1,54.95,172.25,72.83,78.87
287,8,333.44,190.84,44.97,47.76
288,1,43.2,171.63,73.84,79.24
288,8,327.73,190.41,46.48,48.54
289,1,35.8,168.54,75.49,84.26
289,8,325.31,190.49,46.09,47.97
290,1,28.8,166.25,77.89,86.52
290,8,323.75,190.17,46.38,48.53
291,1,20.92,165.97,80.29,86.27
291,8,323.07,189.1,46.9,48.6
292,1,14.97,166.35,83.25,86.73
292,8,323.07,188.57,48.0,48.82
293,1,11.9,167.15,84.88,85.31
293,8,324.46,189.32,48.29,47.62
294,1,8.97,165.72,87.0,85.86
294,8,324.87,188.55,48.24,47.38
295,1,6.64,165.3,85.04,86.89
295,8,325.41,188.84,48.34,46.52
296,1,0.77,165.11,88.46,87.42
296,8,326.84,188.76,47.54,46.4
297,1,1.0,163.4,85.54,90.82
297,8,328.0,188.63,46.67,46.22
298,1,1.0,162.22,84.05,93.42
298,8,329.11,188.68,46.24,47.03
299,1,1.0,161.63,83.73,94.03
299,8,332.16,190.46,46.83,45.95
300,1,1.88,162.86,84.65,93.67
300,8,320.01,190.07,63.5,47.57
301,1,3.74,165.26,84.64,92.75
301,8,320.92,189.76,66.52,49.6
302,1,6.34,166.38,86.19,92.91
302,8,329.83,190.11,76.72,50.26
303,1,8.2,167.79,86.2,92.15
303,8,334.28,189.83,72.61,51.36
304,1,7.37,169.74,87.09,92.32
304,8,340.68,193.33,60.29,48.33
305,1,5.01,169.54,86.04,92.7
305,8,357.36,194.28,44.9,47.93
306,1,0.93,167.3,88.38,96.19
306,8,321.93,194.55,82.61,47.59
307,1,1.0,166.59,85.63,96.07
307,8,322.93,195.79,82.36,44.91
308,1,1.0,166.0,85.97,95.11
308,8,323.46,191.92,94.08,46.71
309,1,1.0,165.02,85.66,96.25
309,8,340.33,190.52,78.68,46.2
310,1,1.0,163.12,84.89,98.23
310,8,343.58,188.64,66.49,45.52
311,1,1.0,162.77,84.66,98.23
311,8,333.48,187.7,78.44,46.49
312,1,1.0,162.34,86.7,100.32
312,8,335.44,188.86,81.31,46.54
313,1,1.0,159.35,83.2,103.61
313,8,346.88,190.4,67.83,45.75
314,1,1.0,156.02,80.35,106.55
314,8,376.37,191.31,37.55,45.16
315,1,1.0,150.37,84.07,109.03
315,8,381.01,192.72,38.22,44.37
316,1,1.0,152.67,79.43,107.91
316,8,381.46,191.61,49.1,47.29
317,1,1.0,148.73,71.31,113.72
317,8,380.89,190.43,51.26,44.72
318,1,1.0,148.39,63.24,114.49
318,8,380.09,188.12,37.74,44.76
319,8,377.13,186.24,36.59,44.41
320,8,378.54,185.62,35.78,44.26
320,9,332.95,185.62,22.35,31.45
321,8,342.71,186.23,50.01,40.3
324,10,335.13,190.49,37.56,43.3
325,10,329.74,190.75,34.35,40.34
326,10,327.72,190.41,32.62,39.96
327,10,326.87,191.28,32.75,39.91
328,10,323.06,193.11,35.45,40.29
329,10,321.57,193.97,48.93,41.2
330,10,321.26,193.93,47.55,42.01
331,10,321.15,193.59,35.86,42.64
332,10,320.91,193.75,35.37,42.58
333,10,320.36,193.02,35.02,44.24
334,10,319.23,193.16,35.44,44.28
335,10,319.55,195.64,36.26,43.18
336,10,324.29,194.03,34.12,42.6
337,10,323.56,193.68,47.43,43.21
338,8,324.61,191.2,56.98,41.98
339,8,323.63,189.65,59.48,40.99
340,8,329.22,188.49,52.64,41.36
342,8,361.79,188.37,34.21,42.5
343,8,366.04,188.19,37.08,41.77
344,8,368.95,187.81,37.63,41.82
345,8,369.97,187.14,38.58,42.19
346,8,369.77,187.2,39.09,42.01
347,8,347.09,187.68,62.41,42.26
348,8,344.74,187.37,64.81,43.11
349,8,345.63,187.99,64.47,44.23
350,8,345.64,188.55,65.68,44.19
351,8,295.91,188.45,116.74,45.0
352,8,296.63,189.4,119.4,43.83
353,8,297.44,189.27,119.6,43.31
354,8,344.35,189.73,68.54,40.92
355,8,372.9,190.78,37.42,40.7
356,10,369.57,190.5,38.02,40.03
357,10,368.33,190.1,38.01,40.19
358,10,356.38,189.69,51.79,40.19
359,10,357.88,188.28,51.1,41.14
360,8,336.47,188.29,70.37,41.13
361,8,335.2,187.3,71.8,41.76
361,9,233.35,189.59,73.8,38.23
362,9,232.93,185.76,72.06,42.3
363,8,307.56,188.66,91.4,41.84
363,9,232.11,187.44,56.48,42.78
364,8,266.74,184.55,129.85,48.71
366,8,323.57,189.55,81.63,47.28
367,8,293.13,189.34,77.87,47.96
369,8,262.46,191.0,107.28,44.36
369,10,392.11,191.86,38.55,46.53
370,8,250.12,181.34,174.54,56.16
371,8,321.13,191.17,100.86,45.19
372,8,283.2,187.38,134.88,47.99
373,10,379.9,190.67,35.4,45.48
373,11,310.28,191.15,46.24,41.57
374,10,309.09,188.28,88.0,48.15
375,10,307.86,188.28,99.33,46.51
376,10,307.95,187.06,96.04,46.37
377,10,307.57,187.15,89.78,45.45
378,10,307.7,186.57,86.01,46.19
379,8,307.75,187.43,87.36,47.48
380,8,317.62,191.28,78.45,45.91
381,8,309.27,191.4,88.75,46.09
382,8,310.6,190.72,85.19,47.15
383,10,310.88,196.07,84.74,42.22
384,10,331.15,191.52,78.24,48.01
385,10,330.91,191.45,78.85,47.75
386,10,311.7,188.49,96.86,50.46
387,8,311.76,195.52,22.03,31.07
387,10,361.21,187.75,45.82,51.41
388,8,309.73,193.2,24.37,33.72
388,10,360.01,186.86,45.07,50.41
389,8,306.93,192.66,26.46,35.5
389,10,358.53,186.3,43.05,51.78
390,8,286.15,185.51,114.3,52.77
390,9,220.22,177.22,55.97,66.07
391,8,284.92,187.79,98.64,50.31
392,8,283.38,186.76,100.28,52.41
393,8,281.62,185.29,101.27,55.42
394,8,275.9,192.75,31.06,37.64
394,10,337.07,186.76,41.59,53.53
395,10,336.58,187.01,39.51,52.28
396,8,272.8,190.69,33.23,38.29
396,10,337.48,186.61,42.1,53.17
397,8,272.59,189.79,34.5,39.17
397,10,338.87,184.6,43.79,56.37
398,8,273.33,191.27,34.66,36.13
398,10,341.12,183.15,43.36,57.87
399,8,274.09,192.36,33.42,34.75
399,10,343.07,181.87,43.26,59.01
400,8,274.42,190.63,21.62,37.84
400,10,345.1,182.01,41.4,56.49
401,8,275.02,192.71,42.61,35.65
401,10,347.99,183.1,47.36,57.64
402,8,274.52,184.11,120.92,57.01
403,8,273.24,194.7,22.06,34.52
403,10,341.25,184.56,55.74,58.68
404,8,271.67,194.38,24.43,35.66
404,10,340.2,184.86,58.32,60.78
405,8,270.71,194.13,24.86,35.25
405,10,340.31,185.09,59.52,61.92
406,8,269.43,191.73,26.43,40.34
406,10,341.32,184.95,58.77,62.74
407,8,268.3,193.6,39.13,36.97
407,10,337.33,184.67,63.91,63.91
408,8,264.5,192.11,42.2,40.1
408,10,335.53,183.85,66.08,64.51
409,8,258.72,190.26,46.59,44.05
409,10,333.42,184.06,66.95,64.96
410,8,257.37,189.49,28.92,43.31
410,10,331.52,183.07,74.95,67.84
411,8,256.56,187.54,27.93,42.92
411,10,330.85,181.24,77.65,69.49
412,8,254.72,184.79,41.45,44.57
412,10,329.38,178.1,47.45,67.37
413,8,254.34,184.33,40.63,43.4
413,10,329.34,177.42,84.18,72.04
414,8,253.74,183.0,39.43,45.43
414,10,325.92,178.07,89.05,71.75
415,8,248.07,183.01,45.87,45.56
415,10,322.86,176.76,91.83,74.1
416,8,245.87,180.25,46.51,47.98
416,10,320.04,176.1,94.49,72.17
417,8,243.36,180.0,29.45,47.84
417,10,318.11,176.1,95.93,74.35
418,8,237.77,180.92,31.86,48.27
418,10,312.95,175.26,98.66,75.76
419,8,234.71,180.22,33.3,50.43
419,10,299.85,176.84,105.22,76.09
420,10,298.14,177.75,103.07,74.95
421,10,297.67,183.42,103.38,69.9
422,10,298.46,187.35,91.34,65.83
423,10,298.03,183.85,110.81,76.05
424,8,216.25,183.11,33.27,49.36
424,10,345.25,181.94,66.23,79.34
424,12,297.39,190.39,21.52,34.21
425,8,211.61,181.53,35.92,51.07
425,10,345.9,179.28,49.93,75.25
425,12,296.52,189.25,20.92,34.83
426,8,209.45,180.72,36.52,51.87
426,10,295.72,178.28,101.19,73.73
427,8,207.62,180.42,37.23,52.1
427,10,295.78,176.33,102.18,76.15
428,8,207.31,181.69,36.71,50.38
428,10,351.98,174.94,48.87,77.59
428,12,296.71,186.33,23.36,32.79
429,8,208.58,177.56,37.31,53.7
429,10,298.03,174.35,112.47,78.56
430,8,206.77,179.24,35.4,52.99
430,10,297.43,174.8,113.08,81.68
431,8,205.5,180.21,33.8,52.0
431,10,296.33,174.68,123.15,83.65
432,8,260.45,170.78,128.46,90.15
432,13,204.27,179.49,33.36,53.56
433,8,260.99,167.66,132.55,95.32
433,13,205.65,178.42,33.7,55.41
434,13,208.52,177.87,35.32,56.39
434,14,302.82,169.36,127.05,96.29
435,8,213.0,178.37,34.13,56.2
435,14,306.88,178.18,45.41,43.87
436,8,215.87,179.56,33.69,56.78
436,15,413.61,179.07,47.66,90.74
437,8,218.24,178.87,33.37,59.35
437,14,312.86,194.87,14.49,30.27
438,8,221.02,181.13,29.34,58.6
438,14,316.64,195.58,11.09,31.0
439,8,226.07,183.89,30.37,56.43
439,12,285.86,194.88,62.61,32.56
440,8,230.2,184.64,29.89,57.74
440,14,327.93,195.79,26.8,32.57
441,8,233.46,183.55,28.32,59.68
441,14,334.34,196.87,21.37,31.58
442,8,234.76,182.83,28.76,60.53
443,8,241.12,181.99,29.97,59.84
444,8,245.21,180.24,29.0,60.35
445,8,247.25,180.16,28.7,60.48
445,14,353.7,193.72,24.92,30.18
446,8,248.03,179.6,27.87,60.85
446,14,354.92,193.99,24.14,29.49
447,8,246.83,179.97,28.9,60.97
447,14,354.8,192.82,24.16,30.87
448,8,239.94,180.65,28.85,60.75
448,14,346.65,192.65,32.96,31.92
449,8,236.41,182.59,22.54,61.16
449,14,334.29,193.25,26.73,32.64
451,16,202.1,183.76,39.65,61.11
452,10,318.22,195.62,25.18,29.64
452,16,193.27,184.09,39.89,61.78
453,10,309.38,195.75,34.67,28.82
453,16,181.69,182.89,43.35,62.8
454,16,172.01,182.76,45.28,61.71
455,8,238.54,191.11,21.34,30.4
455,16,164.88,182.7,46.46,62.58
456,16,160.65,182.61,45.43,63.11
457,16,159.74,182.11,47.73,63.1
458,16,159.77,182.32,49.07,63.46
459,16,161.93,181.05,50.6,65.86
460,16,157.69,180.66,79.37,68.21
460,14,332.29,180.71,37.93,50.5
461,14,345.04,188.84,24.63,42.97
462,10,334.84,196.24,22.55,29.71
463,10,341.98,196.28,16.66,30.78
464,14,345.58,187.64,49.5,43.47
465,14,358.39,185.84,43.91,46.56
466,14,361.33,186.32,44.82,44.88
467,14,363.46,184.47,51.98,47.09
468,14,378.62,187.19,41.26,43.92
469,14,373.02,186.26,48.57,44.64
470,14,374.22,185.33,47.26,45.64
471,14,375.31,185.54,47.12,44.34
472,14,380.23,185.17,44.42,44.84
473,14,382.77,182.23,44.29,41.44
474,14,384.51,183.95,46.8,43.87
475,14,385.46,183.59,48.26,44.25
480,14,370.71,197.14,22.11,25.71
481,10,310.81,197.1,20.43,24.66
482,17,300.96,196.79,18.16,24.67
483,8,224.17,193.22,36.07,60.32
483,17,299.59,196.63,20.08,25.65
484,14,339.87,197.51,13.34,27.98
485,14,300.78,196.7,53.0,28.15
489,8,287.12,194.29,20.55,27.01
489,14,336.77,197.51,16.96,25.09
491,17,300.23,192.92,19.28,28.47
491,8,164.97,175.78,79.86,87.86
492,17,300.18,193.76,19.15,28.0
492,8,165.73,173.86,80.54,89.89
492,14,349.09,198.27,17.49,24.52
493,17,301.2,194.09,17.97,27.72
493,8,165.3,172.35,80.73,90.8
493,14,349.14,198.28,17.21,24.95
494,8,165.15,171.27,80.58,91.44
494,14,349.83,197.43,15.84,25.43
494,17,286.54,192.16,32.56,29.34
495,8,165.59,170.09,79.37,92.41
495,17,287.45,191.45,32.8,29.94
496,8,164.64,169.22,79.69,94.21
496,17,287.54,190.84,32.97,30.46
497,10,311.02,193.8,67.0,26.48
497,8,154.96,165.61,82.27,102.98
498,10,323.44,192.66,53.93,27.7
498,8,150.14,164.15,83.74,108.09
499,10,323.97,192.21,53.36,28.33
499,8,146.33,161.65,85.41,114.54
500,10,323.46,192.55,53.28,27.97
500,8,140.96,162.01,86.13,116.37
501,10,300.88,192.07,68.43,29.45
501,8,131.75,155.8,87.62,127.09
502,10,299.96,192.98,32.5,29.68
502,8,123.85,153.12,86.81,131.4
503,10,298.6,192.99,33.44,29.48
503,8,116.16,153.36,89.05,134.61
504,10,298.27,192.86,33.29,29.21
504,8,108.77,154.18,88.89,135.67
505,10,298.15,193.02,33.49,29.34
505,8,104.32,153.1,90.87,140.62
506,10,297.86,193.19,33.88,28.86
506,8,98.03,151.0,94.85,145.29
507,10,298.27,192.53,66.76,29.45
507,8,88.92,150.03,99.38,146.68
508,10,298.85,192.46,66.22,29.27
508,8,81.91,148.13,101.24,145.4
509,10,299.29,192.2,66.15,29.04
509,8,76.4,137.8,100.16,162.09
510,10,299.34,192.13,65.97,28.51
510,8,64.79,133.88,106.53,166.72
511,10,299.01,191.99,66.0,28.43
511,8,53.58,133.31,112.48,170.93
512,10,46.96,132.7,114.93,172.7
513,8,320.17,187.82,36.3,32.23
513,10,37.69,131.58,114.37,179.51
514,10,293.96,190.99,62.32,30.53
514,8,16.25,130.52,119.83,188.07
515,10,293.47,192.05,62.37,30.0
515,8,4.39,128.78,126.77,193.68
516,10,295.8,193.78,62.3,29.48
516,8,1.0,127.36,125.45,203.26
517,10,298.46,195.72,60.31,29.74
517,8,1.0,124.93,114.66,212.78
518,10,298.44,196.17,60.62,29.5
518,8,1.0,122.22,106.14,221.85
519,10,298.97,196.69,59.74,29.53
519,8,1.0,120.26,100.05,227.78
520,10,298.3,196.66,59.72,29.29
521,10,297.4,196.83,59.92,28.18
522,10,297.72,195.52,59.94,29.4
523,10,298.3,194.18,59.47,28.23
524,10,298.39,193.45,59.6,27.56
525,10,298.4,193.25,44.46,27.54
527,10,296.62,192.47,20.74,29.29
528,10,297.56,195.32,19.78,26.97
529,10,297.47,197.59,19.68,25.47
530,18,283.53,194.73,22.91,32.2
531,18,282.6,197.04,23.63,33.64
533,18,282.63,197.75,21.29,27.69
534,18,249.18,192.67,54.3,31.85
535,18,249.46,191.55,44.98,32.54
536,18,249.62,190.09,45.35,33.57
537,18,249.81,189.82,45.6,33.19
539,18,259.95,189.38,35.6,32.65
540,19,261.64,190.14,45.81,32.12
541,18,270.58,191.14,46.8,30.98
542,18,273.79,191.29,42.07,32.7
543,18,275.54,192.47,42.89,32.83
544,18,278.15,192.38,41.1,34.05
545,18,281.97,196.16,37.01,30.51
546,18,283.44,197.3,35.23,29.04
547,18,284.47,197.91,34.22,28.36
548,18,284.76,198.14,33.72,28.96
549,18,283.62,198.07,34.87,30.33
550,18,285.33,197.54,34.07,31.27
551,18,274.02,195.19,45.61,33.98
552,18,272.62,196.48,45.11,32.11
553,18,262.58,193.37,54.55,35.62
554,18,261.53,194.71,45.24,33.22
555,18,259.77,196.63,46.74,31.72
556,18,258.37,196.92,38.04,31.62
557,18,257.6,196.83,39.25,33.16
558,18,251.53,196.58,45.26,34.67
559,18,249.73,196.8,46.7,34.66
560,18,248.96,196.59,47.18,35.02
561,18,248.79,196.46,47.32,35.34
562,18,248.62,196.3,47.29,35.79
563,18,249.3,195.74,47.26,35.88
564,18,248.42,196.19,48.27,34.96
565,18,270.82,196.69,45.75,33.49
566,18,270.55,196.63,46.56,32.5
567,18,285.0,196.01,32.07,32.39
568,18,284.58,194.58,32.93,34.09
569,18,246.96,195.34,47.58,32.96
570,18,246.33,195.21,48.23,33.12
575,18,249.03,192.86,25.35,36.9
576,18,248.59,192.47,24.97,37.48
578,20,291.01,177.31,74.2,89.09
579,20,289.4,177.02,72.09,88.86
580,20,292.37,174.49,70.27,88.03
581,20,294.64,173.72,69.68,86.66
582,18,221.45,188.45,47.93,40.38
582,20,297.84,174.75,70.18,84.43
583,18,220.5,189.37,51.78,39.36
584,18,220.22,190.04,52.94,39.32
584,20,299.76,177.93,70.95,85.17
585,18,220.06,190.22,53.46,39.37
585,20,300.1,179.22,69.58,84.56
586,18,220.9,190.27,53.09,39.61
586,20,300.58,181.74,69.19,82.8
587,18,221.88,190.53,52.84,39.01
587,20,301.54,183.47,68.01,80.96
588,18,220.37,181.17,154.13,81.75
590,18,322.03,183.0,60.39,83.36
591,18,325.91,184.36,56.19,78.73
