frameID,groupID,x,y,w,h
18158,46,353.3,155.4,50.37,134.59
18159,47,325.04,157.86,61.91,123.03
18160,47,337.48,162.07,54.05,117.91
18161,48,318.12,182.29,38.18,67.67
18162,49,343.97,164.1,75.48,113.47
18163,46,326.65,163.2,54.79,115.31
18164,50,275.28,177.21,47.6,75.6
18165,49,321.38,163.42,80.61,110.1
18166,49,320.85,163.25,81.34,108.16
18167,51,306.47,164.26,56.8,105.84
18168,51,312.07,164.59,57.92,107.15
18169,51,315.55,164.74,60.66,109.42
18170,47,335.15,165.44,50.4,107.14
18171,52,301.74,201.99,40.56,67.77
18172,49,332.27,166.28,71.94,109.28
18173,49,328.52,167.09,72.51,109.68
18174,49,324.34,167.23,74.65,108.97
18175,53,251.89,176.03,63.17,85.84
18176,53,242.8,174.46,66.03,87.9
18177,53,238.49,172.73,66.03,89.62
18178,46,266.22,161.67,74.79,108.28
18179,49,316.11,165.7,59.42,105.77
18180,53,226.58,172.12,71.19,98.26
18181,53,228.73,172.75,70.78,99.12
18182,47,308.21,162.5,61.47,108.48
18183,47,310.72,163.87,60.96,106.45
18184,47,312.06,165.81,61.92,105.78
18185,54,274.8,181.64,59.09,61.33
18186,54,275.93,181.43,60.58,62.58
18187,55,272.66,176.23,33.53,87.36
18188,56,239.99,170.64,68.92,112.13
18189,57,286.94,177.35,53.39,68.68
18190,55,286.25,177.65,22.86,44.9
18191,47,324.54,165.58,69.44,104.97
18192,58,363.45,166.92,75.91,107.03
18193,58,361.28,169.24,74.26,110.73
18194,58,358.87,169.77,72.56,108.4
18195,58,356.95,169.77,71.77,108.27
18196,58,350.82,168.96,71.66,108.32
18197,58,355.76,165.7,73.28,109.06
18198,58,362.28,164.33,74.4,110.37
18199,58,372.48,165.16,75.5,110.52
18200,58,376.86,163.56,77.29,112.58
18201,58,380.41,166.55,80.33,112.64
18202,58,381.44,167.81,78.43,112.06
18203,58,379.35,166.81,77.47,111.44
18204,52,255.75,168.2,66.06,88.85
18205,49,359.5,174.27,73.9,95.99
18206,52,254.48,177.19,62.24,86.89
18207,47,303.0,165.91,80.21,111.43
18208,47,297.55,166.64,82.39,110.61
18209,47,293.54,166.62,81.19,110.34
18210,47,291.63,165.87,79.57,110.54
18211,53,197.46,170.47,81.53,141.62
18212,59,275.8,165.87,53.99,110.75
18213,53,179.09,164.06,87.1,172.35
18214,59,280.79,166.7,56.14,107.73
18215,59,282.59,163.45,60.05,111.21
18216,60,1.0,123.8,150.03,197.54
18217,60,1.0,115.22,212.42,222.17
18218,61,1.0,107.24,239.0,250.89
18219,47,316.42,165.0,47.04,116.21
18220,62,276.42,161.82,100.75,121.07
18221,63,1.0,104.63,254.84,257.81
18224,64,479.36,138.33,107.94,216.42
18225,65,169.86,199.26,79.54,44.79
18226,65,164.88,197.31,81.58,45.11
18227,64,450.23,144.84,106.86,208.71
18228,64,442.21,146.55,107.21,209.74
18229,66,93.53,184.59,90.7,50.0
18230,66,95.57,183.4,88.13,41.75
18231,67,262.54,141.95,128.71,196.86
18232,68,96.66,182.78,38.49,40.74
18233,67,268.54,137.1,136.68,212.31
18234,67,261.67,137.53,139.42,210.83
18235,69,134.55,191.51,39.98,41.98
18236,70,397.19,158.91,79.75,127.4
18237,70,386.35,169.36,58.67,104.89
18238,71,99.01,184.0,33.66,47.25
18239,71,93.26,185.09,36.3,43.95
18240,72,267.16,133.73,176.49,204.3
18241,73,114.15,178.9,36.14,56.53
18242,71,67.92,185.16,37.55,44.94
18243,53,76.42,184.98,21.11,48.42
18244,70,357.47,192.96,119.12,80.39
18245,74,175.55,185.18,47.85,44.38
18246,75,17.79,185.61,71.79,62.92
18247,76,230.54,149.91,62.4,199.93
18248,76,227.86,147.64,61.75,199.63
18249,77,213.21,133.18,147.22,214.64
18250,77,211.2,131.67,146.61,218.93
18251,78,44.71,183.49,67.11,69.91
18252,79,284.43,126.87,306.01,215.85
18253,80,1.0,186.43,69.69,77.25
18254,78,42.25,189.48,46.91,48.24
18255,81,5.07,185.45,43.61,78.81
18256,82,536.55,188.04,88.19,117.02
18257,82,544.7,195.97,97.58,119.12
18258,83,80.27,153.22,103.63,197.65
18259,84,16.01,156.34,159.01,187.93
18260,82,574.93,184.88,93.82,127.44
18261,85,4.22,197.99,47.78,54.86
18262,86,207.81,138.87,123.3,204.74
18263,87,544.04,150.12,112.63,179.16
18264,88,485.82,146.51,118.5,181.37
18266,89,111.38,180.13,56.88,63.07
18267,89,108.02,179.05,49.77,62.51
18268,88,434.56,153.2,114.09,178.89
18269,90,155.99,189.68,45.16,64.33
18270,91,2.22,119.43,83.43,232.37
18271,92,362.59,195.32,26.8,54.19
18272,93,191.87,171.67,58.28,139.41
18273,94,467.58,199.95,39.13,64.72
18274,94,467.59,201.82,31.8,54.45
18275,95,104.99,190.5,37.46,58.32
18276,95,104.42,189.57,41.53,59.88
18277,96,260.33,182.35,66.55,131.84
18278,97,554.52,212.07,88.48,86.65
18279,95,105.68,186.39,42.58,59.06
18280,98,526.56,218.59,116.24,81.84
18281,99,540.46,203.6,65.62,104.46
18282,99,539.54,202.95,68.81,104.5
18283,67,230.91,174.08,66.87,131.51
18284,100,320.2,169.94,133.94,149.82
18285,101,295.35,168.88,98.6,153.6
18286,102,46.12,177.67,46.06,36.89
18287,102,51.16,178.48,48.14,37.97
18288,103,470.82,212.25,17.76,17.34
18289,102,55.56,178.09,49.2,39.44
18290,102,57.48,178.95,46.03,42.23
18291,104,80.6,182.43,47.99,40.83
18292,102,51.51,180.33,54.24,43.04
18293,105,305.77,166.51,73.71,169.49
18294,105,300.17,168.5,71.77,164.59
18295,105,300.73,168.49,68.94,163.72
18296,106,106.11,178.91,92.8,73.66
18297,107,67.38,171.75,55.52,67.76
18298,108,37.44,171.04,57.32,68.63
18299,109,36.27,171.51,70.18,78.4
18300,110,16.37,179.8,80.88,72.48
18301,111,138.25,168.82,71.83,171.6
18302,112,305.68,196.12,83.2,107.92
18303,112,305.36,195.77,80.6,107.44
18304,113,213.42,158.01,71.87,181.78
18305,109,5.75,176.38,55.82,65.09
18306,114,24.23,153.21,195.69,194.99
18307,115,360.52,191.18,65.66,116.07
18308,116,368.1,191.49,96.46,120.92
18309,117,1.0,116.23,285.9,246.74
18310,118,1.0,98.48,198.59,265.23
18311,119,186.39,175.93,40.0,73.4
18312,120,397.36,201.8,18.72,21.32
18313,121,474.82,179.41,162.45,180.11
18314,122,249.56,185.35,123.67,64.89
18315,123,1.0,1.0,373.51,360.9
18317,124,118.85,167.93,74.8,88.93
18318,125,285.49,189.97,100.18,71.69
18319,126,153.8,180.66,70.04,74.46
18320,126,153.54,187.83,54.38,66.5
18321,127,339.26,187.81,45.23,46.35
18322,127,338.3,186.36,41.6,45.46
18323,124,119.16,182.51,44.14,74.64
18324,127,336.57,184.94,39.73,47.62
18325,124,97.53,179.27,74.67,83.61
18326,128,93.47,186.83,44.88,75.78
18327,129,347.82,193.93,37.57,45.49
18328,130,140.15,186.06,51.84,83.17
18329,131,506.8,203.88,44.98,27.87
18330,132,491.26,197.17,60.36,28.64
18331,133,117.47,161.25,56.36,86.64
18332,134,389.25,182.68,40.3,45.04
18333,134,393.66,186.25,40.22,45.12
18334,134,400.47,190.51,35.88,48.33
18335,135,376.54,199.85,38.03,40.93
18336,136,375.4,196.75,19.15,43.05
18337,137,358.12,197.31,36.85,43.37
18338,138,384.71,199.21,29.86,41.79
18339,139,69.69,180.57,96.22,120.7
18340,139,80.51,179.68,97.82,126.45
18341,140,407.99,206.08,29.76,42.24
18342,140,412.9,206.08,25.95,44.51
18343,139,85.01,182.37,97.72,129.77
18344,141,18.95,186.03,165.96,130.55
18345,142,1.0,162.95,130.24,153.67
18346,143,1.0,160.19,84.56,153.67
18347,144,464.86,206.25,50.75,29.31
18348,145,324.24,187.05,30.15,39.16
18349,146,1.0,144.97,142.61,191.49
18350,145,317.68,187.36,30.56,39.45
18351,145,311.74,186.94,31.9,39.82
18352,147,16.22,186.33,98.75,136.35
18353,147,12.46,185.71,99.84,138.7
18354,147,10.1,186.59,103.67,143.78
18355,145,308.73,184.11,33.49,39.68
18356,145,307.94,185.51,33.34,38.97
18357,147,1.0,184.25,104.11,155.74
18358,148,490.43,130.35,150.18,231.57
18359,148,488.63,124.45,152.8,242.87
18360,148,469.68,116.98,135.39,252.27
18361,149,302.41,189.01,20.13,36.09
18362,150,282.35,186.1,34.81,37.55
18363,151,343.28,82.0,264.79,280.43
18364,150,265.92,182.3,35.45,33.8
18365,150,256.88,179.81,35.75,33.57
18366,152,466.61,200.39,26.93,42.67
18367,153,323.43,192.01,22.76,31.61
18368,154,335.55,192.54,24.43,31.58
18369,136,347.71,195.54,13.57,32.9
18370,155,345.76,195.15,28.83,33.4
18371,156,396.23,200.59,217.32,54.92
18372,157,395.98,199.87,89.09,52.83
18373,157,395.82,199.43,79.1,53.08
18375,157,390.71,199.8,70.75,52.37
18376,157,386.22,198.46,66.5,51.89
18377,157,384.73,198.05,61.83,51.77
18379,158,487.08,178.2,125.26,94.58
18380,158,467.93,175.79,146.6,97.13
18381,159,353.89,168.89,147.65,93.67
18382,160,305.43,167.41,81.08,89.62
18383,161,336.05,190.32,41.29,56.59
18384,161,336.99,185.83,38.26,61.8
18385,161,339.24,187.92,27.32,62.65
18386,162,318.65,183.21,45.96,80.12
18387,162,319.4,179.35,45.16,84.84
18388,162,319.26,178.09,45.66,86.22
18389,162,318.32,176.67,45.93,88.75
18390,162,314.83,176.38,47.46,89.44
18391,162,311.21,176.78,49.3,89.54
18392,163,344.51,182.08,43.43,69.57
18393,164,263.23,172.0,49.13,98.53
18394,165,265.63,175.69,55.28,97.84
18395,165,257.43,174.73,55.65,99.64
18396,165,249.55,175.02,59.46,102.18
18397,165,244.98,174.18,62.32,105.47
18398,161,281.64,182.51,58.53,80.84
18399,165,248.26,179.11,63.69,111.8
18400,166,279.29,174.89,47.7,102.77
18401,167,289.27,182.22,60.45,95.5
18402,167,284.89,183.38,61.7,96.56
18403,168,141.07,160.38,131.01,183.7
18404,167,267.17,175.57,65.33,108.94
18405,167,258.07,177.78,65.6,108.02
18406,167,248.36,177.34,67.46,112.73
18407,167,240.91,174.7,68.65,117.53
18408,168,33.93,146.98,193.81,214.35
18409,167,232.46,171.44,70.17,125.54
18410,167,235.26,171.54,73.67,130.75
18411,167,242.27,170.89,75.88,135.28
18412,167,251.67,170.67,76.54,142.65
18413,167,262.47,169.14,78.41,153.22
18414,167,270.21,170.68,81.24,166.36
18415,167,272.17,169.04,84.12,175.69
18416,167,268.94,164.27,89.56,192.57
18417,165,141.21,136.55,134.44,223.81
18418,166,198.5,148.97,177.23,211.97
18419,169,279.51,144.67,78.09,214.24
18420,169,312.68,150.66,73.76,201.25
18421,170,389.74,185.81,77.0,76.9
18422,171,324.84,153.96,92.05,190.11
18423,172,437.01,177.01,70.19,108.97
18424,169,307.51,158.39,75.15,158.91
18425,173,414.83,159.04,113.95,147.46
18426,173,421.28,160.16,112.98,153.05
18427,174,402.13,159.13,75.88,157.93
18428,175,1.0,181.05,148.87,181.32
18429,169,327.44,163.34,77.34,137.29
18430,169,336.89,163.79,79.2,137.95
18431,169,339.28,167.3,77.47,134.15
18432,169,338.1,166.89,78.58,135.36
18433,169,339.12,168.86,77.36,133.24
18434,169,340.31,167.91,79.37,134.43
18435,169,350.96,167.61,78.79,130.62
18436,169,354.73,168.09,79.36,128.89
18437,176,524.79,171.57,67.15,94.09
18438,177,426.16,176.78,48.67,79.26
18439,178,475.53,166.68,71.76,110.58
18440,178,459.65,159.98,77.8,121.4
18441,178,451.15,159.7,78.61,121.38
18442,178,444.64,152.51,90.72,138.66
18443,179,334.31,164.64,63.07,104.42
18444,180,269.92,172.79,49.29,59.04
18445,174,515.96,133.77,122.45,189.67
18446,174,532.47,126.84,116.33,206.08
18447,174,540.32,124.63,115.33,211.03
18449,181,320.54,166.75,39.06,54.27
18450,181,320.46,165.34,39.11,57.19
18451,181,320.11,164.7,39.68,58.4
18452,181,319.68,164.51,40.06,58.78
18453,181,319.03,165.07,40.47,58.57
18454,181,319.27,164.77,40.12,58.9
18455,181,322.85,163.78,37.66,60.76
18456,181,324.34,163.62,37.1,60.9
18457,181,324.78,163.24,38.6,61.21
18458,181,324.78,162.87,39.77,61.54
18459,181,325.04,162.55,41.0,62.9
18460,181,325.01,162.53,41.64,63.43
18461,181,325.95,161.7,42.47,64.79
18462,181,326.61,161.4,42.96,65.35
18463,181,327.47,161.64,43.03,65.1
18464,181,328.17,162.0,43.38,65.48
18465,181,329.69,159.92,44.08,69.52
18466,181,334.06,160.36,46.66,70.92
18467,181,336.3,160.51,47.25,71.08
18468,181,337.43,160.8,48.36,71.51
18469,181,337.9,160.48,49.3,72.58
18470,181,338.31,161.15,50.47,71.93
18471,181,338.63,160.69,51.56,73.01
18472,181,339.42,160.68,51.89,71.93
18473,181,339.54,158.1,55.09,77.73
18474,181,342.26,154.52,58.01,82.89
18475,181,343.28,152.74,59.37,86.33
18476,181,346.22,153.35,58.59,87.52
18477,181,347.25,153.36,65.16,88.22
18478,181,349.75,151.09,67.07,91.74
18479,181,350.75,150.03,68.14,92.68
18480,181,355.64,153.51,66.68,91.38
18481,181,358.18,155.35,65.55,91.88
18482,181,359.94,149.54,80.21,111.85
18483,182,398.7,146.16,111.5,126.61
18484,182,401.1,144.58,114.86,129.48
18485,183,448.58,126.81,146.84,180.06
18486,183,452.28,126.15,149.31,182.49
18487,184,282.95,162.94,41.8,62.78
18488,184,285.32,162.23,41.34,63.01
18489,184,292.58,159.05,34.95,69.33
18490,184,299.06,156.51,47.91,74.45
18491,184,303.55,153.37,51.57,81.8
18492,184,306.37,152.38,54.15,82.79
18493,184,309.54,152.57,55.27,86.63
18494,184,313.86,150.66,60.25,92.32
18495,184,315.72,149.54,62.6,96.94
18496,184,316.47,148.98,64.34,101.69
18497,184,317.41,147.86,66.93,105.75
18498,184,320.06,145.48,72.11,111.9
18499,184,326.88,144.59,73.36,113.22
18500,184,331.5,141.46,77.37,127.71
18501,184,335.77,136.27,80.75,140.47
18502,185,444.05,152.0,34.57,107.22
18503,186,446.33,120.09,67.06,181.42
18504,187,334.92,113.82,176.66,188.25
18505,187,332.04,117.47,173.71,181.15
18506,187,330.41,118.84,166.62,178.17
18507,187,324.49,124.67,155.82,162.97
18508,187,321.56,128.69,145.77,154.73
18509,187,319.64,128.68,141.09,155.41
18510,187,318.56,131.55,138.04,150.04
18511,187,314.19,133.36,132.76,137.66
18512,187,311.81,136.77,126.45,125.92
18513,188,381.3,138.8,66.81,129.82
18514,188,375.36,141.4,71.48,123.14
18515,188,368.08,141.54,77.08,121.64
18516,188,363.35,138.6,73.89,123.28
18517,188,360.6,137.97,71.83,118.76
18518,188,358.11,139.0,71.17,114.17
18519,188,356.86,139.72,68.79,113.12
18520,188,355.79,142.29,66.48,110.3
18521,188,353.78,146.23,66.34,104.8
18522,188,352.7,149.64,66.06,100.79
18523,188,339.53,153.0,69.26,91.41
18524,188,334.05,153.22,71.23,88.61
18525,188,330.8,153.17,72.16,88.05
18526,187,292.09,152.5,66.33,83.79
18527,187,292.24,151.84,64.79,82.32
18528,187,293.02,153.29,62.27,79.56
18529,187,293.33,153.89,60.39,78.52
18530,188,322.21,153.68,59.71,79.43
18531,188,321.54,153.93,58.27,77.91
18532,188,320.32,152.92,56.54,78.54
18533,188,320.51,155.95,55.22,75.7
18534,188,319.54,157.06,55.09,74.09
18535,188,317.8,158.64,55.57,72.99
18536,188,317.05,160.03,55.15,70.7
18537,188,314.17,158.08,51.82,69.86
18538,188,313.25,157.52,49.81,70.66
18539,188,312.61,157.07,48.56,71.01
18540,188,312.32,157.04,47.85,70.8
18541,188,312.84,157.9,46.73,70.03
18542,188,312.65,157.83,46.08,70.09
18543,188,311.59,158.11,45.02,69.25
18544,189,302.83,167.46,37.86,58.04
18545,189,305.02,166.85,32.04,60.99
18548,189,299.08,163.09,62.33,75.27
18549,189,294.96,162.76,71.58,78.29
18550,190,335.23,162.2,183.41,79.96
18551,190,336.48,161.7,183.19,80.41
18552,191,281.12,171.64,28.26,48.73
18553,191,281.15,171.84,27.99,48.31
18554,191,280.99,171.0,28.56,49.68
18555,191,280.64,169.86,28.85,51.24
18556,191,287.09,169.75,22.42,52.19
18557,192,289.25,165.0,102.62,81.01
18558,192,290.12,164.29,109.42,83.72
18559,193,290.86,170.1,55.15,52.14
18560,194,280.3,166.37,35.25,59.08
18561,194,280.07,164.82,38.67,61.43
18562,194,280.22,164.52,39.92,63.14
18563,194,280.38,165.05,40.8,63.07
18564,194,284.37,164.85,39.47,63.49
18565,194,286.82,164.52,39.31,63.83
18566,194,287.26,162.92,41.41,65.96
18567,194,287.85,161.03,43.84,68.49
18568,194,296.0,160.69,45.69,75.27
18569,194,299.66,160.46,45.93,77.41
18570,194,300.42,160.59,50.23,77.29
18571,194,300.73,159.96,52.7,79.29
18572,194,306.57,158.74,50.97,82.22
18573,194,308.59,158.14,51.4,83.77
18574,195,491.38,143.54,99.97,170.04
18575,195,502.8,143.38,95.25,168.23
18576,194,307.82,157.88,57.3,88.54
18577,195,516.09,140.87,104.36,179.79
18578,194,311.21,154.35,61.73,96.1
18579,194,313.72,153.03,62.53,98.03
18580,194,315.33,151.93,63.34,100.64
18581,194,315.88,152.0,64.37,100.92
18582,194,316.48,152.6,65.63,99.71
18583,194,318.44,152.68,65.08,101.92
18584,194,319.62,156.62,68.07,99.95
18585,194,320.83,157.6,69.11,98.85
18586,194,322.28,156.48,69.93,101.27
18587,194,326.52,150.21,81.53,115.35
18588,194,328.64,146.81,86.51,123.88
18589,194,330.5,147.09,90.76,128.61
18590,194,332.64,148.48,93.16,130.28
18591,194,334.11,149.44,95.07,130.11
18592,194,335.29,148.09,96.49,130.25
18593,194,338.33,144.53,97.17,134.77
18594,196,329.31,141.88,74.13,151.45
18595,196,331.43,135.64,84.2,166.97
18596,196,328.23,133.92,100.4,174.15
18597,194,360.25,133.87,119.06,177.76
18598,194,361.14,134.55,125.74,180.96
18599,194,362.89,134.92,133.04,181.5
18600,196,341.48,133.15,103.46,182.23
18601,196,342.05,131.74,106.54,182.58
18602,196,342.32,131.36,110.61,184.24
18603,197,445.56,127.28,122.62,216.79
18604,198,355.23,117.63,133.31,229.14
18605,198,353.82,113.41,150.46,231.07
18606,199,358.72,147.14,72.84,115.78
18607,200,422.03,107.59,168.94,242.99
18608,200,427.62,106.36,174.57,249.62
18609,200,432.38,103.12,185.79,259.05
18610,200,438.67,102.3,192.21,261.77
18611,199,375.97,143.8,77.89,134.95
18612,199,375.86,149.03,84.99,134.38
18613,199,376.21,142.12,88.45,145.52
18614,199,378.3,141.32,90.48,151.27
18629,201,292.74,171.11,309.81,37.43
18633,202,305.68,173.6,32.64,40.58
18634,202,308.23,173.43,30.45,40.89
18635,203,491.84,172.49,24.73,26.88
18636,203,491.11,173.2,24.81,26.3
18637,202,304.77,173.13,55.09,41.11
18638,204,290.82,169.56,30.38,47.13
18639,204,290.72,167.44,31.03,49.25
18640,204,290.54,167.29,32.44,49.35
18641,204,289.92,167.93,33.82,48.46
18642,204,290.01,172.0,33.37,44.27
18643,204,289.92,172.1,34.5,44.3
18644,205,290.59,172.39,72.82,43.57
18660,206,433.65,160.48,75.42,98.45
18661,206,430.75,162.48,55.0,96.7
18662,207,402.32,163.92,67.2,87.74
18663,207,392.32,163.82,63.44,83.31
18664,207,381.04,158.68,65.75,87.89
18665,207,371.1,161.93,66.29,85.99
18666,207,361.87,158.52,64.46,86.96
18667,207,351.34,159.6,64.41,85.47
18668,207,340.93,152.2,64.41,94.22
18669,207,336.57,155.87,60.99,90.47
18670,207,327.8,153.11,64.63,92.4
18671,207,325.86,158.76,60.98,83.53
18672,207,303.01,157.03,60.79,83.61
18673,207,292.96,155.08,59.7,83.83
18675,207,275.91,161.43,51.91,73.17
18676,207,266.89,163.91,51.64,68.89
18677,207,255.06,165.95,51.71,66.36
18678,207,247.9,163.91,50.94,69.89
18679,207,244.48,164.21,51.24,70.14
18680,207,239.06,167.59,50.51,65.17
18681,207,233.57,168.78,50.09,63.72
18682,207,227.75,165.69,50.77,66.96
18683,207,224.06,165.82,51.54,66.29
18684,207,221.48,169.24,50.99,61.65
18685,207,218.2,170.74,50.85,58.16
18686,207,213.9,169.54,50.56,59.26
18687,207,211.01,169.83,49.78,58.43
18688,207,205.88,169.73,51.02,58.76
18689,207,199.9,169.41,49.44,57.07
18690,207,195.22,170.3,49.34,55.09
18691,207,189.46,170.48,49.52,53.47
18692,207,185.96,169.39,49.94,53.78
18693,207,180.58,167.72,51.94,56.54
18694,207,177.88,169.61,50.46,53.24
18695,207,172.78,171.16,48.55,50.32
18696,207,168.89,171.97,47.32,48.69
18697,207,166.35,171.88,46.53,48.24
18698,207,163.26,170.92,47.66,48.59
18699,207,160.08,171.16,48.48,47.81
18700,207,157.54,171.41,48.74,47.64
18701,207,155.21,169.84,48.18,49.55
18702,207,149.97,163.12,48.95,56.71
18703,207,148.02,169.73,47.48,49.18
18704,207,145.57,170.9,46.55,47.17
18705,207,143.78,170.92,46.08,46.59
18706,207,141.4,171.37,45.91,45.68
18707,207,137.96,172.45,45.96,43.56
18708,207,135.41,172.79,45.98,42.6
